"Date","Month","Month Name","Year","Province","Island","New Cases","New Death","New Recovered","New Active Cases"
"2021-05-22","5","May","2021","Sulawesi Tenggara","Sulawesi","0","0","8","-8"
"2021-05-22","5","May","2021","Sulawesi Utara","Sulawesi","11","1","0","10"
"2021-05-22","5","May","2021","Sumatera Barat","Sumatera","301","8","304","-11"
"2021-05-22","5","May","2021","Sumatera Selatan","Sumatera","204","5","112","87"
"2021-05-22","5","May","2021","Sumatera Utara","Sumatera","87","6","76","5"
"2021-05-23","5","May","2021","Aceh","Sumatera","104","6","92","6"
"2021-05-23","5","May","2021","Bali","Nusa Tenggara","68","2","48","18"
"2021-05-23","5","May","2021","Banten","Jawa","36","2","52","-18"
"2021-05-23","5","May","2021","Bengkulu","Sumatera","70","0","51","19"
"2021-05-23","5","May","2021","DKI Jakarta","Jawa","867","12","340","515"
"2021-05-23","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","152","6","185","-39"
"2021-05-23","5","May","2021","Jambi","Sumatera","55","6","99","-50"
"2021-05-23","5","May","2021","Jawa Barat","Jawa","970","6","713","251"
"2021-05-23","5","May","2021","Jawa Tengah","Jawa","359","21","256","82"
"2021-05-23","5","May","2021","Jawa Timur","Jawa","228","16","205","7"
"2021-05-23","5","May","2021","Kalimantan Barat","Kalimantan","118","2","109","7"
"2021-05-23","5","May","2021","Kalimantan Selatan","Kalimantan","73","2","57","14"
"2021-05-23","5","May","2021","Kalimantan Tengah","Kalimantan","96","0","2","94"
"2021-05-23","5","May","2021","Kalimantan Timur","Kalimantan","103","1","70","32"
"2021-05-23","5","May","2021","Kalimantan Utara","Kalimantan","46","1","10","35"
"2021-05-23","5","May","2021","Kepulauan Bangka Belitung","Sumatera","183","0","133","50"
"2021-05-23","5","May","2021","Kepulauan Riau","Sumatera","215","0","25","190"
"2021-05-23","5","May","2021","Lampung","Sumatera","104","0","29","75"
"2021-05-23","5","May","2021","Maluku","Maluku","5","0","34","-29"
"2021-05-23","5","May","2021","Maluku Utara","Maluku","9","0","0","9"
"2021-05-23","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","26","0","0","26"
"2021-05-23","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","50","2","119","-71"
"2021-05-23","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-23","5","May","2021","Papua Barat","Papua","24","1","10","13"
"2021-05-23","5","May","2021","Riau","Sumatera","592","12","513","67"
"2021-05-23","5","May","2021","Sulawesi Barat","Sulawesi","0","0","3","-3"
"2021-05-23","5","May","2021","Sulawesi Selatan","Sulawesi","41","1","30","10"
"2021-05-23","5","May","2021","Sulawesi Tengah","Sulawesi","12","0","14","-2"
"2021-05-23","5","May","2021","Sulawesi Tenggara","Sulawesi","1","0","3","-2"
"2021-05-23","5","May","2021","Sulawesi Utara","Sulawesi","8","0","28","-20"
"2021-05-23","5","May","2021","Sumatera Barat","Sumatera","381","9","181","191"
"2021-05-23","5","May","2021","Sumatera Selatan","Sumatera","194","11","81","102"
"2021-05-23","5","May","2021","Sumatera Utara","Sumatera","84","3","68","13"
"2021-05-24","5","May","2021","Aceh","Sumatera","167","8","257","-98"
"2021-05-24","5","May","2021","Bali","Nusa Tenggara","62","1","70","-9"
"2021-05-24","5","May","2021","Banten","Jawa","49","1","51","-3"
"2021-05-24","5","May","2021","Bengkulu","Sumatera","8","1","40","-33"
"2021-05-24","5","May","2021","DKI Jakarta","Jawa","819","10","302","507"
"2021-05-24","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","149","7","200","-58"
"2021-05-24","5","May","2021","Jambi","Sumatera","76","0","61","15"
"2021-05-24","5","May","2021","Jawa Barat","Jawa","1420","19","1450","-49"
"2021-05-24","5","May","2021","Jawa Tengah","Jawa","905","14","880","11"
"2021-05-24","5","May","2021","Jawa Timur","Jawa","227","20","206","1"
"2021-05-24","5","May","2021","Kalimantan Barat","Kalimantan","83","1","98","-16"
"2021-05-24","5","May","2021","Kalimantan Selatan","Kalimantan","29","2","194","-167"
"2021-05-24","5","May","2021","Kalimantan Tengah","Kalimantan","68","2","84","-18"
"2021-05-24","5","May","2021","Kalimantan Timur","Kalimantan","105","1","66","38"
"2021-05-24","5","May","2021","Kalimantan Utara","Kalimantan","52","0","0","52"
"2021-05-24","5","May","2021","Kepulauan Bangka Belitung","Sumatera","135","0","99","36"
"2021-05-24","5","May","2021","Kepulauan Riau","Sumatera","247","1","313","-67"
"2021-05-24","5","May","2021","Lampung","Sumatera","94","1","41","52"
"2021-05-24","5","May","2021","Maluku","Maluku","0","0","19","-19"
"2021-05-24","5","May","2021","Maluku Utara","Maluku","4","0","20","-16"
"2021-05-24","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","24","0","7","17"
"2021-05-24","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","67","1","118","-52"
"2021-05-24","5","May","2021","Papua","Papua","28","0","0","28"
"2021-05-24","5","May","2021","Papua Barat","Papua","2","2","17","-17"
"2021-05-24","5","May","2021","Riau","Sumatera","665","24","202","439"
"2021-05-24","5","May","2021","Sulawesi Barat","Sulawesi","0","0","3","-3"
"2021-05-24","5","May","2021","Sulawesi Selatan","Sulawesi","14","1","8","5"
"2021-05-24","5","May","2021","Sulawesi Tengah","Sulawesi","21","1","15","5"
"2021-05-24","5","May","2021","Sulawesi Tenggara","Sulawesi","2","0","5","-3"
"2021-05-24","5","May","2021","Sulawesi Utara","Sulawesi","0","0","29","-29"
"2021-05-24","5","May","2021","Sumatera Barat","Sumatera","154","1","194","-41"
"2021-05-24","5","May","2021","Sumatera Selatan","Sumatera","130","9","93","28"
"2021-05-24","5","May","2021","Sumatera Utara","Sumatera","99","2","96","1"
"2021-05-25","5","May","2021","Aceh","Sumatera","185","9","151","25"
"2021-05-25","5","May","2021","Bali","Nusa Tenggara","55","5","83","-33"
"2021-05-25","5","May","2021","Banten","Jawa","89","2","9","78"
"2021-05-25","5","May","2021","Bengkulu","Sumatera","30","1","55","-26"
"2021-05-25","5","May","2021","DKI Jakarta","Jawa","384","14","506","-136"
"2021-05-25","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","215","10","191","14"
"2021-05-25","5","May","2021","Jambi","Sumatera","59","3","65","-9"
"2021-05-25","5","May","2021","Jawa Barat","Jawa","1024","13","1021","-10"
"2021-05-25","5","May","2021","Jawa Tengah","Jawa","692","28","332","332"
"2021-05-25","5","May","2021","Jawa Timur","Jawa","217","22","183","12"
"2021-05-25","5","May","2021","Kalimantan Barat","Kalimantan","114","0","37","77"
"2021-05-25","5","May","2021","Kalimantan Selatan","Kalimantan","43","1","65","-23"
"2021-05-25","5","May","2021","Kalimantan Tengah","Kalimantan","71","2","76","-7"
"2021-05-25","5","May","2021","Kalimantan Timur","Kalimantan","112","6","53","53"
"2021-05-25","5","May","2021","Kalimantan Utara","Kalimantan","34","1","11","22"
"2021-05-25","5","May","2021","Kepulauan Bangka Belitung","Sumatera","166","5","63","98"
"2021-05-25","5","May","2021","Kepulauan Riau","Sumatera","191","2","21","168"
"2021-05-25","5","May","2021","Lampung","Sumatera","84","3","41","40"
"2021-05-25","5","May","2021","Maluku","Maluku","42","1","6","35"
"2021-05-25","5","May","2021","Maluku Utara","Maluku","4","0","0","4"
"2021-05-25","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","17","0","3","14"
"2021-05-25","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","10","0","72","-62"
"2021-05-25","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-25","5","May","2021","Papua Barat","Papua","2","0","12","-10"
"2021-05-25","5","May","2021","Riau","Sumatera","642","19","179","444"
"2021-05-25","5","May","2021","Sulawesi Barat","Sulawesi","0","0","7","-7"
"2021-05-25","5","May","2021","Sulawesi Selatan","Sulawesi","51","0","3","48"
"2021-05-25","5","May","2021","Sulawesi Tengah","Sulawesi","15","0","126","-111"
"2021-05-25","5","May","2021","Sulawesi Tenggara","Sulawesi","2","0","1","1"
"2021-05-25","5","May","2021","Sulawesi Utara","Sulawesi","1","0","17","-16"
"2021-05-25","5","May","2021","Sumatera Barat","Sumatera","271","8","184","79"
"2021-05-25","5","May","2021","Sumatera Selatan","Sumatera","129","10","97","22"
"2021-05-25","5","May","2021","Sumatera Utara","Sumatera","97","4","74","19"
"2021-05-26","5","May","2021","Aceh","Sumatera","267","4","38","225"
"2021-05-26","5","May","2021","Bali","Nusa Tenggara","59","5","41","13"
"2021-05-26","5","May","2021","Banten","Jawa","44","0","23","21"
"2021-05-26","5","May","2021","Bengkulu","Sumatera","27","0","31","-4"
"2021-05-26","5","May","2021","DKI Jakarta","Jawa","617","11","516","90"
"2021-05-26","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","190","6","191","-7"
"2021-05-26","5","May","2021","Jambi","Sumatera","77","0","76","1"
"2021-05-26","5","May","2021","Jawa Barat","Jawa","660","10","661","-11"
"2021-05-26","5","May","2021","Jawa Tengah","Jawa","547","23","248","276"
"2021-05-26","5","May","2021","Jawa Timur","Jawa","257","20","126","111"
"2021-05-26","5","May","2021","Kalimantan Barat","Kalimantan","121","3","100","18"
"2021-05-26","5","May","2021","Kalimantan Selatan","Kalimantan","82","3","25","54"
"2021-05-26","5","May","2021","Kalimantan Tengah","Kalimantan","91","1","81","9"
"2021-05-26","5","May","2021","Kalimantan Timur","Kalimantan","82","2","86","-6"
"2021-05-26","5","May","2021","Kalimantan Utara","Kalimantan","13","0","1","12"
"2021-05-26","5","May","2021","Kepulauan Bangka Belitung","Sumatera","271","2","78","191"
"2021-05-26","5","May","2021","Kepulauan Riau","Sumatera","190","3","56","131"
"2021-05-26","5","May","2021","Lampung","Sumatera","75","2","57","16"
"2021-05-26","5","May","2021","Maluku","Maluku","0","0","0","0"
"2021-05-26","5","May","2021","Maluku Utara","Maluku","2","0","0","2"
"2021-05-26","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","22","4","0","18"
"2021-05-26","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","21","1","4","16"
"2021-05-26","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-26","5","May","2021","Papua Barat","Papua","14","2","4","8"
"2021-05-26","5","May","2021","Riau","Sumatera","739","27","347","365"
"2021-05-26","5","May","2021","Sulawesi Barat","Sulawesi","0","0","0","0"
"2021-05-26","5","May","2021","Sulawesi Selatan","Sulawesi","9","0","4","5"
"2021-05-26","5","May","2021","Sulawesi Tengah","Sulawesi","17","2","10","5"
"2021-05-26","5","May","2021","Sulawesi Tenggara","Sulawesi","0","0","2","-2"
"2021-05-26","5","May","2021","Sulawesi Utara","Sulawesi","4","0","6","-2"
"2021-05-26","5","May","2021","Sumatera Barat","Sumatera","290","3","268","19"
"2021-05-26","5","May","2021","Sumatera Selatan","Sumatera","159","6","46","107"
"2021-05-26","5","May","2021","Sumatera Utara","Sumatera","85","3","77","5"
"2021-05-27","5","May","2021","Aceh","Sumatera","230","7","128","95"
"2021-05-27","5","May","2021","Bali","Nusa Tenggara","31","5","74","-48"
"2021-05-27","5","May","2021","Banten","Jawa","156","2","45","109"
"2021-05-27","5","May","2021","Bengkulu","Sumatera","19","0","42","-23"
"2021-05-27","5","May","2021","DKI Jakarta","Jawa","940","18","586","336"
"2021-05-27","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","186","7","204","-25"
"2021-05-27","5","May","2021","Jambi","Sumatera","74","2","20","52"
"2021-05-27","5","May","2021","Jawa Barat","Jawa","1370","15","1056","299"
"2021-05-27","5","May","2021","Jawa Tengah","Jawa","694","5","237","452"
"2021-05-27","5","May","2021","Jawa Timur","Jawa","218","24","182","12"
"2021-05-27","5","May","2021","Kalimantan Barat","Kalimantan","119","1","40","78"
"2021-05-27","5","May","2021","Kalimantan Selatan","Kalimantan","56","2","47","7"
"2021-05-27","5","May","2021","Kalimantan Tengah","Kalimantan","60","3","30","27"
"2021-05-27","5","May","2021","Kalimantan Timur","Kalimantan","64","2","116","-54"
"2021-05-27","5","May","2021","Kalimantan Utara","Kalimantan","4","0","14","-10"
"2021-05-27","5","May","2021","Kepulauan Bangka Belitung","Sumatera","132","2","102","28"
"2021-05-27","5","May","2021","Kepulauan Riau","Sumatera","411","0","82","329"
"2021-05-27","5","May","2021","Lampung","Sumatera","56","5","95","-44"
"2021-05-27","5","May","2021","Maluku","Maluku","9","1","7","1"
"2021-05-27","5","May","2021","Maluku Utara","Maluku","0","0","0","0"
"2021-05-27","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","15","1","2","12"
"2021-05-27","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","1","0","1","0"
"2021-05-27","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-27","5","May","2021","Papua Barat","Papua","2","1","0","1"
"2021-05-27","5","May","2021","Riau","Sumatera","810","14","248","548"
"2021-05-27","5","May","2021","Sulawesi Barat","Sulawesi","0","0","0","0"
"2021-05-27","5","May","2021","Sulawesi Selatan","Sulawesi","33","2","29","2"
"2021-05-27","5","May","2021","Sulawesi Tengah","Sulawesi","7","0","33","-26"
"2021-05-27","5","May","2021","Sulawesi Tenggara","Sulawesi","1","0","0","1"
"2021-05-27","5","May","2021","Sulawesi Utara","Sulawesi","4","7","19","-22"
"2021-05-27","5","May","2021","Sumatera Barat","Sumatera","313","4","137","172"
"2021-05-27","5","May","2021","Sumatera Selatan","Sumatera","157","7","103","47"
"2021-05-27","5","May","2021","Sumatera Utara","Sumatera","95","2","114","-21"
"2021-05-28","5","May","2021","Aceh","Sumatera","260","8","145","107"
"2021-05-28","5","May","2021","Bali","Nusa Tenggara","61","6","69","-14"
"2021-05-28","5","May","2021","Banten","Jawa","53","2","62","-11"
"2021-05-28","5","May","2021","Bengkulu","Sumatera","66","0","41","25"
"2021-05-28","5","May","2021","DKI Jakarta","Jawa","602","19","908","-325"
"2021-05-28","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","180","4","195","-19"
"2021-05-28","5","May","2021","Jambi","Sumatera","63","0","146","-83"
"2021-05-28","5","May","2021","Jawa Barat","Jawa","1206","18","921","267"
"2021-05-28","5","May","2021","Jawa Tengah","Jawa","668","45","631","-8"
"2021-05-28","5","May","2021","Jawa Timur","Jawa","246","19","206","21"
"2021-05-28","5","May","2021","Kalimantan Barat","Kalimantan","98","2","192","-96"
"2021-05-28","5","May","2021","Kalimantan Selatan","Kalimantan","68","2","39","27"
"2021-05-28","5","May","2021","Kalimantan Tengah","Kalimantan","82","1","11","70"
"2021-05-28","5","May","2021","Kalimantan Timur","Kalimantan","68","3","110","-45"
"2021-05-28","5","May","2021","Kalimantan Utara","Kalimantan","30","0","8","22"
"2021-05-28","5","May","2021","Kepulauan Bangka Belitung","Sumatera","183","7","122","54"
"2021-05-28","5","May","2021","Kepulauan Riau","Sumatera","219","8","154","57"
"2021-05-28","5","May","2021","Lampung","Sumatera","85","4","61","20"
"2021-05-28","5","May","2021","Maluku","Maluku","0","0","0","0"
"2021-05-28","5","May","2021","Maluku Utara","Maluku","3","0","0","3"
"2021-05-28","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","451","1","507","-57"
"2021-05-28","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","175","2","170","3"
"2021-05-28","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-28","5","May","2021","Papua Barat","Papua","19","2","5","12"
"2021-05-28","5","May","2021","Riau","Sumatera","503","19","458","26"
"2021-05-28","5","May","2021","Sulawesi Barat","Sulawesi","3","0","1","2"
"2021-05-28","5","May","2021","Sulawesi Selatan","Sulawesi","32","1","29","2"
"2021-05-28","5","May","2021","Sulawesi Tengah","Sulawesi","18","1","9","8"
"2021-05-28","5","May","2021","Sulawesi Tenggara","Sulawesi","6","0","10","-4"
"2021-05-28","5","May","2021","Sulawesi Utara","Sulawesi","0","0","3","-3"
"2021-05-28","5","May","2021","Sumatera Barat","Sumatera","172","11","217","-56"
"2021-05-28","5","May","2021","Sumatera Selatan","Sumatera","152","1","79","72"
"2021-05-28","5","May","2021","Sumatera Utara","Sumatera","89","3","77","9"
"2021-05-29","5","May","2021","Aceh","Sumatera","293","7","126","160"
"2021-05-29","5","May","2021","Bali","Nusa Tenggara","49","2","72","-25"
"2021-05-29","5","May","2021","Banten","Jawa","72","3","72","-3"
"2021-05-29","5","May","2021","Bengkulu","Sumatera","81","1","63","17"
"2021-05-29","5","May","2021","DKI Jakarta","Jawa","898","12","998","-112"
"2021-05-29","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","211","9","169","33"
"2021-05-29","5","May","2021","Jambi","Sumatera","79","6","46","27"
"2021-05-29","5","May","2021","Jawa Barat","Jawa","927","7","893","27"
"2021-05-29","5","May","2021","Jawa Tengah","Jawa","1050","20","652","378"
"2021-05-29","5","May","2021","Jawa Timur","Jawa","255","19","202","34"
"2021-05-29","5","May","2021","Kalimantan Barat","Kalimantan","99","1","111","-13"
"2021-05-29","5","May","2021","Kalimantan Selatan","Kalimantan","110","2","42","66"
"2021-05-29","5","May","2021","Kalimantan Tengah","Kalimantan","155","2","13","140"
"2021-05-29","5","May","2021","Kalimantan Timur","Kalimantan","146","1","120","25"
"2021-05-29","5","May","2021","Kalimantan Utara","Kalimantan","17","1","14","2"
"2021-05-29","5","May","2021","Kepulauan Bangka Belitung","Sumatera","176","2","213","-39"
"2021-05-29","5","May","2021","Kepulauan Riau","Sumatera","456","8","175","273"
"2021-05-29","5","May","2021","Lampung","Sumatera","98","1","80","17"
"2021-05-29","5","May","2021","Maluku","Maluku","14","0","13","1"
"2021-05-29","5","May","2021","Maluku Utara","Maluku","2","1","0","1"
"2021-05-29","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","40","1","10","29"
"2021-05-29","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","2","0","1","1"
"2021-05-29","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-29","5","May","2021","Papua Barat","Papua","8","1","5","2"
"2021-05-29","5","May","2021","Riau","Sumatera","652","11","413","228"
"2021-05-29","5","May","2021","Sulawesi Barat","Sulawesi","0","0","1","-1"
"2021-05-29","5","May","2021","Sulawesi Selatan","Sulawesi","18","0","39","-21"
"2021-05-29","5","May","2021","Sulawesi Tengah","Sulawesi","35","4","4","27"
"2021-05-29","5","May","2021","Sulawesi Tenggara","Sulawesi","7","0","21","-14"
"2021-05-29","5","May","2021","Sulawesi Utara","Sulawesi","1","0","1","0"
"2021-05-29","5","May","2021","Sumatera Barat","Sumatera","361","10","401","-50"
"2021-05-29","5","May","2021","Sumatera Selatan","Sumatera","165","10","263","-108"
"2021-05-29","5","May","2021","Sumatera Utara","Sumatera","82","5","80","-3"
"2021-05-30","5","May","2021","Aceh","Sumatera","270","3","117","150"
"2021-05-30","5","May","2021","Bali","Nusa Tenggara","42","2","42","-2"
"2021-05-30","5","May","2021","Banten","Jawa","46","0","60","-14"
"2021-05-30","5","May","2021","Bengkulu","Sumatera","70","1","62","7"
"2021-05-30","5","May","2021","DKI Jakarta","Jawa","1064","13","1004","47"
"2021-05-30","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","176","12","167","-3"
"2021-05-30","5","May","2021","Jambi","Sumatera","90","8","1","81"
"2021-05-30","5","May","2021","Jawa Barat","Jawa","640","10","481","149"
"2021-05-30","5","May","2021","Jawa Tengah","Jawa","1005","9","272","724"
"2021-05-30","5","May","2021","Jawa Timur","Jawa","217","17","159","41"
"2021-05-30","5","May","2021","Kalimantan Barat","Kalimantan","133","2","62","69"
"2021-05-30","5","May","2021","Kalimantan Selatan","Kalimantan","74","2","45","27"
"2021-05-30","5","May","2021","Kalimantan Tengah","Kalimantan","111","2","23","86"
"2021-05-30","5","May","2021","Kalimantan Timur","Kalimantan","140","3","120","17"
"2021-05-30","5","May","2021","Kalimantan Utara","Kalimantan","3","0","3","0"
"2021-05-30","5","May","2021","Kepulauan Bangka Belitung","Sumatera","245","0","120","125"
"2021-05-30","5","May","2021","Kepulauan Riau","Sumatera","294","7","201","86"
"2021-05-30","5","May","2021","Lampung","Sumatera","89","1","37","51"
"2021-05-30","5","May","2021","Maluku","Maluku","0","0","0","0"
"2021-05-30","5","May","2021","Maluku Utara","Maluku","16","0","19","-3"
"2021-05-30","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","76","10","101","-35"
"2021-05-30","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","25","1","11","13"
"2021-05-30","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-30","5","May","2021","Papua Barat","Papua","2","0","9","-7"
"2021-05-30","5","May","2021","Riau","Sumatera","726","21","451","254"
"2021-05-30","5","May","2021","Sulawesi Barat","Sulawesi","0","0","4","-4"
"2021-05-30","5","May","2021","Sulawesi Selatan","Sulawesi","61","1","15","45"
"2021-05-30","5","May","2021","Sulawesi Tengah","Sulawesi","14","0","2","12"
"2021-05-30","5","May","2021","Sulawesi Tenggara","Sulawesi","7","0","0","7"
"2021-05-30","5","May","2021","Sulawesi Utara","Sulawesi","4","0","13","-9"
"2021-05-30","5","May","2021","Sumatera Barat","Sumatera","269","15","188","66"
"2021-05-30","5","May","2021","Sumatera Selatan","Sumatera","122","7","93","22"
"2021-05-30","5","May","2021","Sumatera Utara","Sumatera","72","1","71","0"
"2021-05-31","5","May","2021","Aceh","Sumatera","116","15","132","-31"
"2021-05-31","5","May","2021","Bali","Nusa Tenggara","44","3","94","-53"
"2021-05-31","5","May","2021","Banten","Jawa","153","2","279","-128"
"2021-05-31","5","May","2021","Bengkulu","Sumatera","18","1","20","-3"
"2021-05-31","5","May","2021","DKI Jakarta","Jawa","726","19","581","126"
"2021-05-31","5","May","2021","Daerah Istimewa Yogyakarta","Jawa","158","7","141","10"
"2021-05-31","5","May","2021","Jambi","Sumatera","84","3","4","77"
"2021-05-31","5","May","2021","Jawa Barat","Jawa","1316","24","1206","86"
"2021-05-31","5","May","2021","Jawa Tengah","Jawa","881","22","574","285"
"2021-05-31","5","May","2021","Jawa Timur","Jawa","249","31","226","-8"
"2021-05-31","5","May","2021","Kalimantan Barat","Kalimantan","38","3","146","-111"
"2021-05-31","5","May","2021","Kalimantan Selatan","Kalimantan","15","1","65","-51"
"2021-05-31","5","May","2021","Kalimantan Tengah","Kalimantan","73","1","116","-44"
"2021-05-31","5","May","2021","Kalimantan Timur","Kalimantan","89","2","177","-90"
"2021-05-31","5","May","2021","Kalimantan Utara","Kalimantan","33","0","3","30"
"2021-05-31","5","May","2021","Kepulauan Bangka Belitung","Sumatera","130","0","254","-124"
"2021-05-31","5","May","2021","Kepulauan Riau","Sumatera","161","0","16","145"
"2021-05-31","5","May","2021","Lampung","Sumatera","99","1","76","22"
"2021-05-31","5","May","2021","Maluku","Maluku","3","0","6","-3"
"2021-05-31","5","May","2021","Maluku Utara","Maluku","6","0","1","5"
"2021-05-31","5","May","2021","Nusa Tenggara Barat","Nusa Tenggara","237","7","103","127"
"2021-05-31","5","May","2021","Nusa Tenggara Timur","Nusa Tenggara","150","3","123","24"
"2021-05-31","5","May","2021","Papua","Papua","0","0","0","0"
"2021-05-31","5","May","2021","Papua Barat","Papua","20","0","3","17"
"2021-05-31","5","May","2021","Riau","Sumatera","473","26","501","-54"
"2021-05-31","5","May","2021","Sulawesi Barat","Sulawesi","0","0","0","0"
"2021-05-31","5","May","2021","Sulawesi Selatan","Sulawesi","8","0","16","-8"
"2021-05-31","5","May","2021","Sulawesi Tengah","Sulawesi","3","0","12","-9"
"2021-05-31","5","May","2021","Sulawesi Tenggara","Sulawesi","1","0","1","0"
"2021-05-31","5","May","2021","Sulawesi Utara","Sulawesi","3","0","10","-7"
"2021-05-31","5","May","2021","Sumatera Barat","Sumatera","131","2","123","6"
"2021-05-31","5","May","2021","Sumatera Selatan","Sumatera","142","5","95","42"
"2021-05-31","5","May","2021","Sumatera Utara","Sumatera","98","6","83","9"
"2021-06-01","6","June","2021","Aceh","Sumatera","122","1","120","1"
"2021-06-01","6","June","2021","Bali","Nusa Tenggara","28","0","32","-4"
"2021-06-01","6","June","2021","Banten","Jawa","119","1","30","88"
"2021-06-01","6","June","2021","Bengkulu","Sumatera","40","0","48","-8"
"2021-06-01","6","June","2021","DKI Jakarta","Jawa","519","11","509","-1"
"2021-06-01","6","June","2021","Daerah Istimewa Yogyakarta","Jawa","219","9","178","32"
"2021-06-01","6","June","2021","Jambi","Sumatera","66","1","66","-1"
"2021-06-01","6","June","2021","Jawa Barat","Jawa","892","10","2041","-1159"
"2021-06-01","6","June","2021","Jawa Tengah","Jawa","851","23","121","707"
"2021-06-01","6","June","2021","Jawa Timur","Jawa","225","22","170","33"
"2021-06-01","6","June","2021","Kalimantan Barat","Kalimantan","108","0","103","5"
"2021-06-01","6","June","2021","Kalimantan Selatan","Kalimantan","43","2","41","0"
"2021-06-01","6","June","2021","Kalimantan Tengah","Kalimantan","64","0","10","54"
"2021-06-01","6","June","2021","Kalimantan Timur","Kalimantan","90","0","73","17"
"2021-06-01","6","June","2021","Kalimantan Utara","Kalimantan","25","0","24","1"
"2021-06-01","6","June","2021","Kepulauan Bangka Belitung","Sumatera","90","1","175","-86"
"2021-06-01","6","June","2021","Kepulauan Riau","Sumatera","227","22","195","10"
"2021-06-01","6","June","2021","Lampung","Sumatera","97","4","30","63"
"2021-06-01","6","June","2021","Maluku","Maluku","0","0","8","-8"
"2021-06-01","6","June","2021","Maluku Utara","Maluku","1","0","0","1"
"2021-06-01","6","June","2021","Nusa Tenggara Barat","Nusa Tenggara","82","5","111","-34"
"2021-06-01","6","June","2021","Nusa Tenggara Timur","Nusa Tenggara","8","0","49","-41"
"2021-06-01","6","June","2021","Papua","Papua","0","0","0","0"
"2021-06-01","6","June","2021","Papua Barat","Papua","9","0","1","8"
"2021-06-01","6","June","2021","Riau","Sumatera","452","13","589","-150"
"2021-06-01","6","June","2021","Sulawesi Barat","Sulawesi","0","0","0","0"
"2021-06-01","6","June","2021","Sulawesi Selatan","Sulawesi","3","0","64","-61"
"2021-06-01","6","June","2021","Sulawesi Tengah","Sulawesi","6","0","10","-4"
"2021-06-01","6","June","2021","Sulawesi Tenggara","Sulawesi","4","0","0","4"
"2021-06-01","6","June","2021","Sulawesi Utara","Sulawesi","4","0","4","0"
"2021-06-01","6","June","2021","Sumatera Barat","Sumatera","185","9","333","-157"
"2021-06-01","6","June","2021","Sumatera Selatan","Sumatera","150","4","124","22"
"2021-06-01","6","June","2021","Sumatera Utara","Sumatera","95","1","78","16"
"2021-06-02","6","June","2021","Aceh","Sumatera","101","2","1","98"
"2021-06-02","6","June","2021","Bali","Nusa Tenggara","33","1","72","-40"
"2021-06-02","6","June","2021","Banten","Jawa","69","0","55","14"
"2021-06-02","6","June","2021","Bengkulu","Sumatera","13","0","40","-27"
"2021-06-02","6","June","2021","DKI Jakarta","Jawa","602","20","587","-5"
"2021-06-02","6","June","2021","Daerah Istimewa Yogyakarta","Jawa","268","4","129","135"
"2021-06-02","6","June","2021","Jambi","Sumatera","86","1","30","55"
"2021-06-02","6","June","2021","Jawa Barat","Jawa","930","22","2877","-1969"
"2021-06-02","6","June","2021","Jawa Tengah","Jawa","739","42","159","538"
"2021-06-02","6","June","2021","Jawa Timur","Jawa","239","28","204","7"
"2021-06-02","6","June","2021","Kalimantan Barat","Kalimantan","105","2","164","-61"
"2021-06-02","6","June","2021","Kalimantan Selatan","Kalimantan","12","3","32","-23"
"2021-06-02","6","June","2021","Kalimantan Tengah","Kalimantan","81","1","157","-77"
"2021-06-02","6","June","2021","Kalimantan Timur","Kalimantan","64","5","106","-47"
"2021-06-02","6","June","2021","Kalimantan Utara","Kalimantan","11","0","68","-57"
"2021-06-02","6","June","2021","Kepulauan Bangka Belitung","Sumatera","100","4","152","-56"
"2021-06-02","6","June","2021","Kepulauan Riau","Sumatera","351","8","42","301"
